72, -0.6518380618538678
74, -0.6215689704873429
76, -0.5927698034133262
77.99967184441775, -0.5730478572824712
79.99967184441775, -0.56377379581459
81.99947495106841, -0.5589676171418144
84, -0.5519075690461224
86, -0.5537363828656577
88.00000000000001, -0.5522411741693835
90.00000000000001, -0.5562994179406359
91.9997374755342, -0.5674615254365639
93.9997374755342, -0.5811314076559801
96.00006563111646, -0.5922111260285309
98.00013126223291, -0.6057368225254655
100.00026252446581, -0.6278692727540759
101.99967184441776, -0.6583905611754006
104, -0.6790572947339588
106.00019689334937, -0.6972372336561
108, -0.7214972712805481
110, -0.7515918373962236
112.00000000000001, -0.7769289786086564
114.00019689334935, -0.7972929785627583
116, -0.8224250875265764
118, -0.8523185235329365
120.00000000000001, -0.8866340643148773
122.00000000000001, -0.9120905226858982
124.00000000000001, -0.9389599505744841
126.00000000000001, -0.9685476395892476
128, -0.9933720110433681
130, -1.0284629145830984
132, -1.0610609640137052
134.00000000000003, -1.0946048268016253
136, -1.122332981862352
138, -1.1604593230793818
140, -1.194878126061488
142, -1.223004217481834
144, -1.265245883267595
146.00000000000003, -1.3097316662251162
148, -1.3500472064042954
150, -1.3954639538874287
152.00000000000003, -1.4403166680354884
154, -1.4910387736324104
156, -1.5563737364630321
158, -1.6317602711207344
160, -1.7071639744172447
162, -1.7926615688985845
164, -1.8729219151789036
166, -1.963031056104287
168.00000000000003, -2.0537166560574756
170, -2.155793725019606
172, -2.245270385771387
174, -2.335659456668476
176, -2.442306841983672
178, -2.5454326023583094
180, -2.6473592846092173
182.00000000000006, -2.7639547408725527
184.00000000000006, -2.878970386191719
186.00000000000006, -2.9923859828427015
188.00000000000006, -3.1003540592791667
