79.99319513073799, -0.916242288926743
83.84128198399745, -0.7251722343543601
90.4141630233189, -0.641525713955319
90.4141630233189, -0.641525713955319
99.93589583086586, -0.6115969319939722
110.16815599024793, -0.6644212327734755
120.24742148826493, -0.7427314656265147
129.90471906399526, -0.8416491809036022
139.9089117760478, -0.9703578840694735
150.10819552690626, -1.1103253842708525
160.038221588353, -1.2432111298405624
170.03585899243458, -1.4322507191565719
180.1498862642948, -1.654840550102271
190.12746473347536, -1.9778468848408894
200.35127563706897, -2.472164073617781
210.50181737725194, -2.977610625249046
81.87720044285186, -0.809165978519939
87.01444981838583, -0.6739457641542024
94.62651532984452, -0.6124897519261929
104.93896990982682, -0.6360714407494554
115.70497262265965, -0.7008091221817483
125.12954907816342, -0.7909507840425074
135.1170969581032, -0.9018325952743469
145.4444455975329, -1.0407900517456694
155.4353566521866, -1.1777244556722306
164.86786059094464, -1.3292758003134097
174.75487356961435, -1.5294267354763975
184.64885312447714, -1.783543755507027
195.2402109789507, -2.2315186274030157
205.72695007714432, -2.737127332100848
212.30832265216495, -3.082685812382954
